datetime,open,high,low,close,vol,amount,ma5,ma10
2017/10/13 13:08,8.53,8.54,8.53,8.53,40,34100,8.536,8.538888889
2017/10/13 13:09,8.53,8.53,8.53,8.53,133,113400,8.536,8.536666667
2017/10/13 13:10,8.52,8.53,8.52,8.52,509,433700,8.532,8.533333333
2017/10/13 13:11,8.53,8.53,8.52,8.53,83,70800,8.53,8.532222222
2017/10/13 13:12,8.52,8.53,8.52,8.52,114,97100,8.526,8.531111111
2017/10/13 13:13,8.52,8.52,8.51,8.51,229,195100,8.524,8.53
2017/10/13 13:14,8.51,8.51,8.51,8.51,146,124300,8.52,8.526666667
2017/10/13 13:15,8.51,8.51,8.51,8.51,129,109700,8.518,8.523333333
2017/10/13 13:16,8.51,8.51,8.51,8.51,350,297900,8.514,8.52
2017/10/13 13:17,8.51,8.51,8.51,8.51,160,136200,8.512,8.517777778
2017/10/13 13:18,8.51,8.53,8.51,8.53,94,80100,8.51,8.515555556
2017/10/13 13:19,8.53,8.53,8.52,8.52,165,140600,8.514,8.516666667
2017/10/13 13:20,8.52,8.53,8.52,8.52,49,41700,8.516,8.515555556
2017/10/13 13:21,8.52,8.53,8.52,8.52,39,33300,8.518,8.515555556
2017/10/13 13:22,8.52,8.52,8.51,8.52,143,121700,8.52,8.515555556
2017/10/13 13:23,8.51,8.52,8.51,8.52,67,57000,8.52,8.515555556
2017/10/13 13:24,8.52,8.52,8.51,8.51,339,288700,8.518,8.516666667
2017/10/13 13:25,8.52,8.52,8.5,8.5,431,366800,8.518,8.517777778
2017/10/13 13:26,8.5,8.51,8.5,8.51,389,331000,8.514,8.516666667
2017/10/13 13:27,8.51,8.51,8.5,8.51,159,135200,8.512,8.516666667
2017/10/13 13:28,8.51,8.52,8.51,8.51,218,185600,8.512,8.514444444
2017/10/13 13:29,8.51,8.52,8.51,8.51,69,58800,8.51,8.513333333
2017/10/13 13:30,8.51,8.52,8.51,8.51,74,62900,8.508,8.512222222
2017/10/13 13:31,8.52,8.52,8.52,8.52,300,255400,8.512,8.512222222
2017/10/13 13:32,8.52,8.53,8.52,8.52,48,41000,8.514,8.513333333
2017/10/13 13:33,8.52,8.52,8.51,8.51,502,427300,8.516,8.513333333
2017/10/13 13:34,8.51,8.53,8.51,8.51,182,155000,8.516,8.512222222
2017/10/13 13:35,8.53,8.53,8.51,8.52,152,129500,8.52,8.515555556
2017/10/13 13:36,8.52,8.53,8.51,8.53,202,172000,8.52,8.516666667
2017/10/13 13:37,8.51,8.51,8.51,8.51,42,35700,8.518,8.516666667
2017/10/13 13:38,8.51,8.51,8.51,8.51,23,19600,8.516,8.516666667
2017/10/13 13:39,8.51,8.52,8.51,8.51,163,138700,8.516,8.516666667
2017/10/13 13:40,8.51,8.51,8.51,8.51,660,561700,8.512,8.515555556
2017/10/13 13:41,8.51,8.51,8.5,8.51,352,299300,8.51,8.514444444
2017/10/13 13:42,8.51,8.51,8.5,8.5,442,375800,8.51,8.513333333
2017/10/13 13:43,8.5,8.51,8.5,8.51,721,612900,8.508,8.512222222
2017/10/13 13:44,8.5,8.5,8.5,8.5,542,460700,8.506,8.508888889
2017/10/13 13:45,8.5,8.5,8.5,8.5,349,296400,8.504,8.506666667
2017/10/13 13:46,8.49,8.5,8.49,8.49,490,416100,8.5,8.504444444
2017/10/13 13:47,8.5,8.5,8.48,8.48,1122,952500,8.498,8.503333333
2017/10/13 13:48,8.48,8.49,8.48,8.49,309,262300,8.494,8.5
2017/10/13 13:49,8.48,8.5,8.48,8.5,141,119700,8.49,8.496666667
2017/10/13 13:50,8.5,8.5,8.49,8.49,363,308500,8.49,8.495555556
2017/10/13 13:51,8.49,8.5,8.49,8.49,146,124000,8.49,8.493333333
2017/10/13 13:52,8.49,8.5,8.49,8.49,304,258200,8.488,8.492222222
2017/10/13 13:53,8.49,8.5,8.49,8.5,226,192100,8.49,8.491111111
2017/10/13 13:54,8.5,8.5,8.5,8.5,219,186200,8.494,8.491111111
2017/10/13 13:55,8.49,8.5,8.49,8.5,250,212500,8.492,8.491111111
2017/10/13 13:56,8.5,8.5,8.5,8.5,51,43300,8.494,8.491111111
2017/10/13 13:57,8.5,8.5,8.49,8.49,32,27200,8.496,8.493333333
2017/10/13 13:58,8.49,8.5,8.49,8.49,101,85800,8.496,8.494444444
2017/10/13 13:59,8.5,8.5,8.49,8.49,182,154600,8.496,8.494444444
2017/10/13 14:00,8.49,8.5,8.49,8.49,256,217400,8.496,8.494444444
2017/10/13 14:01,8.49,8.5,8.49,8.49,251,213100,8.494,8.494444444
2017/10/13 14:02,8.49,8.49,8.49,8.49,838,711500,8.492,8.494444444
2017/10/13 14:03,8.49,8.49,8.49,8.49,242,205400,8.492,8.493333333
2017/10/13 14:04,8.49,8.5,8.48,8.48,430,365000,8.49,8.493333333
2017/10/13 14:05,8.48,8.49,8.48,8.48,594,504200,8.488,8.491111111
2017/10/13 14:06,8.48,8.5,8.48,8.49,181,153600,8.486,8.488888889
2017/10/13 14:07,8.5,8.5,8.48,8.48,211,179100,8.488,8.49
2017/10/13 14:08,8.49,8.5,8.49,8.49,340,288900,8.488,8.488888889
2017/10/13 14:09,8.49,8.5,8.48,8.48,504,427700,8.488,8.488888889
2017/10/13 14:10,8.49,8.5,8.49,8.49,236,200400,8.49,8.488888889
2017/10/13 14:11,8.49,8.5,8.49,8.49,465,394900,8.492,8.488888889
2017/10/13 14:12,8.49,8.49,8.48,8.49,326,276600,8.49,8.488888889
2017/10/13 14:13,8.49,8.5,8.49,8.5,181,153700,8.49,8.488888889
2017/10/13 14:14,8.49,8.49,8.49,8.49,163,138400,8.49,8.49
2017/10/13 14:15,8.49,8.49,8.49,8.49,360,305600,8.49,8.491111111
2017/10/13 14:16,8.49,8.5,8.49,8.5,84,71300,8.49,8.49
2017/10/13 14:17,8.5,8.5,8.49,8.49,227,192800,8.492,8.491111111
2017/10/13 14:18,8.48,8.49,8.48,8.49,160,135900,8.49,8.49
2017/10/13 14:19,8.49,8.49,8.49,8.49,173,146700,8.49,8.49
2017/10/13 14:20,8.5,8.5,8.49,8.49,254,215700,8.492,8.491111111
2017/10/13 14:21,8.49,8.49,8.48,8.48,233,197700,8.492,8.491111111
2017/10/13 14:22,8.49,8.5,8.49,8.49,178,151100,8.49,8.491111111
2017/10/13 14:23,8.49,8.49,8.49,8.49,569,482600,8.492,8.491111111
2017/10/13 14:24,8.49,8.5,8.49,8.49,235,199700,8.492,8.491111111
2017/10/13 14:25,8.49,8.49,8.48,8.49,1173,995300,8.49,8.491111111
2017/10/13 14:26,8.48,8.49,8.48,8.49,423,359000,8.488,8.488888889
2017/10/13 14:27,8.49,8.49,8.48,8.49,736,624200,8.488,8.49
2017/10/13 14:28,8.49,8.49,8.48,8.48,219,185900,8.488,8.49
2017/10/13 14:29,8.48,8.49,8.48,8.48,272,230700,8.486,8.487777778
2017/10/13 14:30,8.48,8.49,8.48,8.48,200,169700,8.484,8.486666667
2017/10/13 14:31,8.48,8.48,8.48,8.48,414,351100,8.484,8.485555556
2017/10/13 14:32,8.48,8.49,8.47,8.49,796,675000,8.482,8.484444444
2017/10/13 14:33,8.49,8.49,8.48,8.49,430,364800,8.482,8.484444444
2017/10/13 14:34,8.49,8.49,8.48,8.49,120,101800,8.484,8.484444444
2017/10/13 14:35,8.48,8.49,8.48,8.49,389,330000,8.484,8.484444444
2017/10/13 14:36,8.49,8.49,8.48,8.49,289,245300,8.486,8.484444444
2017/10/13 14:37,8.49,8.5,8.48,8.49,417,354200,8.488,8.484444444
2017/10/13 14:38,8.49,8.49,8.48,8.49,287,243700,8.488,8.485555556
2017/10/13 14:39,8.49,8.5,8.49,8.5,88,74800,8.488,8.486666667
2017/10/13 14:40,8.5,8.5,8.49,8.49,97,82300,8.492,8.488888889
2017/10/13 14:41,8.49,8.49,8.48,8.49,392,332800,8.492,8.49
2017/10/13 14:42,8.5,8.5,8.49,8.49,392,332800,8.494,8.491111111
2017/10/13 14:43,8.49,8.49,8.49,8.49,324,274900,8.494,8.491111111
2017/10/13 14:44,8.49,8.49,8.48,8.48,714,605600,8.494,8.492222222
2017/10/13 14:45,8.48,8.49,8.48,8.49,408,346000,8.49,8.491111111
2017/10/13 14:46,8.48,8.49,8.48,8.48,455,385904,8.488,8.49
2017/10/13 14:47,8.48,8.49,8.47,8.47,1252,1061200,8.484,8.488888889
2017/10/13 14:48,8.48,8.48,8.46,8.46,1705,1444296,8.482,8.487777778
2017/10/13 14:49,8.47,8.47,8.46,8.46,1569,1328504,8.478,8.484444444
2017/10/13 14:50,8.47,8.47,8.46,8.46,1189,1006400,8.476,8.482222222
2017/10/13 14:51,8.47,8.47,8.46,8.47,818,692096,8.474,8.478888889
2017/10/13 14:52,8.46,8.47,8.46,8.47,701,593400,8.47,8.475555556
2017/10/13 14:53,8.46,8.47,8.46,8.46,1145,969400,8.466,8.472222222
2017/10/13 14:54,8.47,8.48,8.47,8.48,1203,1019696,8.466,8.471111111
2017/10/13 14:55,8.48,8.48,8.47,8.47,950,805008,8.468,8.471111111
2017/10/13 14:56,8.47,8.48,8.47,8.48,1545,1309200,8.468,8.47
2017/10/13 14:57,8.47,8.48,8.46,8.47,722,611496,8.47,8.468888889
2017/10/13 14:58,8.47,8.47,8.47,8.47,0,0,8.472,8.468888889
2017/10/13 14:59,8.47,8.47,8.47,8.47,0,0,8.472,8.468888889
2017/10/13 15:00,8.47,8.47,8.47,8.47,1719,1456000,8.47,8.468888889
2017/10/16 9:31,8.43,8.43,8.38,8.39,1858,1561800,8.462,8.465555556
2017/10/16 9:32,8.4,8.4,8.38,8.38,632,530000,8.448,8.458888889
2017/10/16 9:33,8.38,8.38,8.35,8.35,1204,1006600,8.43,8.448888889
2017/10/16 9:34,8.35,8.39,8.35,8.37,453,379200,8.406,8.434444444
2017/10/16 9:35,8.37,8.39,8.37,8.39,631,528500,8.386,8.423333333
2017/10/16 9:36,8.39,8.4,8.39,8.4,701,589000,8.378,8.414444444
2017/10/16 9:37,8.39,8.39,8.38,8.38,351,294400,8.376,8.405555556
2017/10/16 9:38,8.38,8.39,8.38,8.38,436,365400,8.376,8.395555556
2017/10/16 9:39,8.39,8.39,8.37,8.37,500,418900,8.384,8.386666667
2017/10/16 9:40,8.37,8.38,8.36,8.36,641,536300,8.384,8.38
2017/10/16 9:41,8.37,8.39,8.36,8.39,295,247000,8.38,8.376666667
2017/10/16 9:42,8.39,8.39,8.37,8.38,187,156800,8.38,8.377777778
2017/10/16 9:43,8.37,8.39,8.37,8.39,468,392000,8.378,8.38
2017/10/16 9:44,8.38,8.39,8.38,8.39,212,177800,8.376,8.381111111
2017/10/16 9:45,8.39,8.39,8.37,8.37,886,742200,8.38,8.381111111
2017/10/16 9:46,8.36,8.37,8.36,8.36,490,409700,8.378,8.377777778
2017/10/16 9:47,8.37,8.37,8.36,8.37,228,190800,8.374,8.376666667
2017/10/16 9:48,8.37,8.37,8.36,8.36,411,343700,8.374,8.374444444
2017/10/16 9:49,8.36,8.38,8.36,8.37,257,215300,8.37,8.373333333
2017/10/16 9:50,8.37,8.38,8.37,8.37,216,180800,8.366,8.373333333
2017/10/16 9:51,8.37,8.38,8.36,8.38,233,195000,8.368,8.371111111
2017/10/16 9:52,8.37,8.38,8.37,8.37,146,122200,8.368,8.371111111
2017/10/16 9:53,8.37,8.38,8.37,8.37,254,212800,8.368,8.37
2017/10/16 9:54,8.37,8.38,8.37,8.38,483,404400,8.37,8.367777778
2017/10/16 9:55,8.37,8.38,8.37,8.37,312,261200,8.37,8.368888889
2017/10/16 9:56,8.38,8.38,8.37,8.38,64,53600,8.372,8.37
2017/10/16 9:57,8.38,8.38,8.36,8.36,442,369900,8.374,8.371111111
2017/10/16 9:58,8.36,8.37,8.36,8.37,926,774400,8.372,8.371111111
2017/10/16 9:59,8.36,8.38,8.36,8.37,268,224200,8.37,8.37
2017/10/16 10:00,8.36,8.37,8.34,8.34,1684,1406400,8.368,8.368888889
2017/10/16 10:01,8.35,8.35,8.32,8.33,1311,1092400,8.362,8.366666667
2017/10/16 10:02,8.32,8.32,8.31,8.31,2172,1806200,8.35,8.361111111
2017/10/16 10:03,8.31,8.32,8.3,8.32,893,742000,8.34,8.354444444
2017/10/16 10:04,8.31,8.33,8.31,8.33,684,569100,8.33,8.347777778
2017/10/16 10:05,8.33,8.34,8.33,8.34,288,239900,8.324,8.342222222
2017/10/16 10:06,8.33,8.33,8.31,8.31,1441,1199000,8.32,8.336666667
2017/10/16 10:07,8.32,8.32,8.31,8.32,334,277800,8.32,8.332222222
2017/10/16 10:08,8.32,8.33,8.31,8.33,806,670200,8.322,8.327777778
2017/10/16 10:09,8.33,8.33,8.32,8.32,183,152300,8.326,8.324444444
2017/10/16 10:10,8.32,8.32,8.31,8.32,968,804600,8.324,8.321111111
2017/10/16 10:11,8.32,8.33,8.31,8.32,358,297700,8.322,8.321111111
2017/10/16 10:12,8.32,8.33,8.32,8.32,246,204800,8.322,8.322222222
2017/10/16 10:13,8.32,8.33,8.31,8.32,207,172200,8.322,8.323333333
2017/10/16 10:14,8.33,8.33,8.32,8.32,416,346100,8.322,8.323333333
2017/10/16 10:15,8.32,8.32,8.31,8.31,640,532000,8.322,8.322222222
2017/10/16 10:16,8.32,8.32,8.3,8.31,850,706300,8.322,8.322222222
2017/10/16 10:17,8.3,8.31,8.3,8.31,811,673400,8.318,8.32
2017/10/16 10:18,8.31,8.32,8.31,8.31,656,545300,8.316,8.317777778
2017/10/16 10:19,8.31,8.32,8.3,8.31,460,382000,8.312,8.316666667
2017/10/16 10:20,8.31,8.32,8.3,8.3,458,380600,8.31,8.315555556
2017/10/16 10:21,8.3,8.31,8.3,8.3,200,166100,8.306,8.313333333
2017/10/16 10:22,8.3,8.31,8.3,8.31,260,216000,8.306,8.311111111
2017/10/16 10:23,8.31,8.31,8.3,8.3,185,153600,8.306,8.308888889
2017/10/16 10:24,8.3,8.31,8.3,8.3,1377,1143300,8.304,8.306666667
2017/10/16 10:25,8.3,8.31,8.3,8.31,412,342300,8.302,8.304444444
2017/10/16 10:26,8.31,8.32,8.3,8.31,230,191100,8.304,8.305555556
2017/10/16 10:27,8.32,8.32,8.3,8.3,580,481600,8.308,8.306666667
2017/10/16 10:28,8.32,8.32,8.31,8.31,189,157100,8.31,8.307777778
2017/10/16 10:29,8.31,8.32,8.31,8.32,114,94800,8.312,8.307777778
2017/10/16 10:30,8.32,8.32,8.31,8.31,106,88100,8.316,8.31
2017/10/16 10:31,8.32,8.33,8.32,8.33,158,131500,8.318,8.312222222
2017/10/16 10:32,8.32,8.33,8.32,8.32,93,77400,8.318,8.313333333
2017/10/16 10:33,8.33,8.33,8.32,8.32,94,78300,8.32,8.316666667
2017/10/16 10:34,8.32,8.33,8.32,8.32,146,121500,8.322,8.318888889
2017/10/16 10:35,8.32,8.33,8.32,8.33,157,130700,8.322,8.32
2017/10/16 10:36,8.33,8.33,8.33,8.33,162,134900,8.324,8.321111111
2017/10/16 10:37,8.32,8.33,8.32,8.32,279,232200,8.324,8.321111111
2017/10/16 10:38,8.32,8.32,8.31,8.32,99,82300,8.322,8.322222222
2017/10/16 10:39,8.31,8.32,8.31,8.32,234,194700,8.32,8.321111111
2017/10/16 10:40,8.32,8.33,8.32,8.33,53,44100,8.32,8.321111111
2017/10/16 10:41,8.32,8.33,8.32,8.32,151,125700,8.318,8.321111111
2017/10/16 10:42,8.32,8.33,8.32,8.33,167,138900,8.318,8.32
2017/10/16 10:43,8.33,8.33,8.31,8.31,503,418700,8.32,8.321111111
2017/10/16 10:44,8.33,8.33,8.31,8.33,597,496000,8.324,8.322222222
2017/10/16 10:45,8.31,8.32,8.31,8.32,26,21600,8.322,8.32
2017/10/16 10:46,8.32,8.33,8.32,8.33,38,31700,8.322,8.32
2017/10/16 10:47,8.33,8.33,8.31,8.31,138,114800,8.324,8.321111111
2017/10/16 10:48,8.32,8.32,8.31,8.31,142,118100,8.322,8.322222222
2017/10/16 10:49,8.32,8.32,8.31,8.32,805,669100,8.32,8.322222222
2017/10/16 10:50,8.31,8.32,8.31,8.31,355,295000,8.32,8.321111111
2017/10/16 10:51,8.31,8.32,8.31,8.31,53,44100,8.318,8.32
2017/10/16 10:52,8.31,8.31,8.3,8.3,269,223500,8.314,8.317777778
2017/10/16 10:53,8.3,8.3,8.28,8.28,2074,1720400,8.31,8.314444444
2017/10/16 10:54,8.27,8.27,8.24,8.25,1853,1529700,8.3,8.31
2017/10/16 10:55,8.25,8.27,8.23,8.27,1037,855400,8.288,8.302222222
2017/10/16 10:56,8.26,8.27,8.25,8.25,684,564700,8.278,8.294444444
2017/10/16 10:57,8.25,8.25,8.24,8.25,1095,903300,8.266,8.286666667
2017/10/16 10:58,8.25,8.26,8.25,8.25,3099,2558700,8.256,8.278888889
2017/10/16 10:59,8.25,8.26,8.24,8.24,4181,3450100,8.252,8.272222222
2017/10/16 11:00,8.25,8.3,8.25,8.27,277,229400,8.252,8.265555556
2017/10/16 11:01,8.3,8.3,8.28,8.29,72,59700,8.26,8.264444444
2017/10/16 11:02,8.29,8.29,8.28,8.28,170,140900,8.268,8.263333333
2017/10/16 11:03,8.28,8.28,8.24,8.24,734,606100,8.274,8.264444444
2017/10/16 11:04,8.24,8.25,8.24,8.24,272,224200,8.272,8.263333333
2017/10/16 11:05,8.25,8.25,8.24,8.25,290,239100,8.272,8.262222222
2017/10/16 11:06,8.25,8.26,8.25,8.25,112,92400,8.262,8.262222222
2017/10/16 11:07,8.26,8.26,8.25,8.26,245,202200,8.256,8.263333333
2017/10/16 11:08,8.25,8.25,8.24,8.24,656,541000,8.25,8.263333333
2017/10/16 11:09,8.24,8.25,8.23,8.24,523,431200,8.25,8.262222222
2017/10/16 11:10,8.24,8.24,8.23,8.23,513,422300,8.248,8.255555556
2017/10/16 11:11,8.22,8.22,8.2,8.2,1914,1571200,8.242,8.247777778
2017/10/16 11:12,8.2,8.2,8.19,8.2,1098,899900,8.23,8.238888889
2017/10/16 11:13,8.2,8.21,8.19,8.21,963,789500,8.22,8.234444444
2017/10/16 11:14,8.21,8.23,8.21,8.23,268,220000,8.214,8.23
2017/10/16 11:15,8.24,8.25,8.23,8.24,181,148900,8.214,8.228888889
2017/10/16 11:16,8.25,8.25,8.23,8.24,223,184100,8.22,8.227777778
2017/10/16 11:17,8.24,8.24,8.22,8.22,292,240200,8.228,8.226666667
2017/10/16 11:18,8.22,8.23,8.22,8.23,145,119300,8.232,8.224444444
2017/10/16 11:19,8.23,8.23,8.22,8.23,191,157000,8.236,8.223333333
2017/10/16 11:20,8.22,8.23,8.21,8.22,295,242300,8.232,8.223333333
2017/10/16 11:21,8.21,8.21,8.19,8.19,1582,1296700,8.224,8.224444444
2017/10/16 11:22,8.19,8.19,8.18,8.18,573,469200,8.214,8.223333333
2017/10/16 11:23,8.19,8.22,8.18,8.2,851,696800,8.208,8.221111111
2017/10/16 11:24,8.2,8.2,8.19,8.2,197,161500,8.202,8.216666667
2017/10/16 11:25,8.21,8.21,8.2,8.21,58,47600,8.2,8.212222222
2017/10/16 11:26,8.21,8.21,8.2,8.2,229,187800,8.2,8.208888889
2017/10/16 11:27,8.2,8.2,8.18,8.19,853,698400,8.202,8.206666667
2017/10/16 11:28,8.2,8.2,8.19,8.2,232,190200,8.204,8.203333333
2017/10/16 11:29,8.2,8.22,8.2,8.22,190,155800,8.204,8.201111111
2017/10/16 11:30,8.2,8.2,8.19,8.2,70,57400,8.202,8.2
2017/10/16 13:01,8.2,8.2,8.19,8.19,1366,1119900,8.2,8.201111111
2017/10/16 13:02,8.2,8.2,8.18,8.19,1110,908600,8.2,8.202222222
2017/10/16 13:03,8.19,8.19,8.18,8.18,1133,927100,8.198,8.201111111
2017/10/16 13:04,8.18,8.2,8.18,8.2,251,205500,8.194,8.197777778
2017/10/16 13:05,8.2,8.22,8.2,8.22,386,316900,8.194,8.196666667
2017/10/16 13:06,8.22,8.23,8.22,8.23,256,210600,8.198,8.198888889
2017/10/16 13:07,8.24,8.24,8.22,8.22,510,419900,8.206,8.203333333
2017/10/16 13:08,8.22,8.22,8.21,8.21,382,314000,8.212,8.205555556
2017/10/16 13:09,8.21,8.21,8.2,8.2,446,366000,8.218,8.206666667
2017/10/16 13:10,8.19,8.19,8.18,8.19,164,134300,8.216,8.205555556
2017/10/16 13:11,8.18,8.19,8.18,8.18,171,139900,8.208,8.203333333
2017/10/16 13:12,8.17,8.18,8.17,8.18,211,172500,8.194,8.201111111
2017/10/16 13:13,8.18,8.19,8.17,8.17,343,280500,8.186,8.201111111
2017/10/16 13:14,8.17,8.18,8.16,8.16,907,741200,8.178,8.197777778
2017/10/16 13:15,8.17,8.17,8.16,8.17,245,200000,8.174,8.192222222
2017/10/16 13:16,8.17,8.17,8.16,8.16,823,671700,8.172,8.184444444
2017/10/16 13:17,8.16,8.16,8.15,8.15,391,318900,8.17,8.177777778
2017/10/16 13:18,8.16,8.16,8.15,8.16,1022,833100,8.166,8.172222222
2017/10/16 13:19,8.15,8.16,8.15,8.16,528,430600,8.162,8.167777778
2017/10/16 13:20,8.16,8.17,8.16,8.16,230,187700,8.16,8.165555556
2017/10/16 13:21,8.16,8.17,8.16,8.16,636,519200,8.158,8.164444444
2017/10/16 13:22,8.16,8.17,8.16,8.16,413,337300,8.158,8.162222222
2017/10/16 13:23,8.17,8.17,8.16,8.16,428,349700,8.16,8.162222222
2017/10/16 13:24,8.17,8.17,8.16,8.17,315,257200,8.164,8.162222222
2017/10/16 13:25,8.17,8.18,8.16,8.17,793,647800,8.166,8.162222222
2017/10/16 13:26,8.18,8.18,8.17,8.17,189,154500,8.17,8.164444444
2017/10/16 13:27,8.18,8.19,8.17,8.17,284,232200,8.174,8.166666667
2017/10/16 13:28,8.17,8.17,8.16,8.16,697,569200,8.174,8.168888889
2017/10/16 13:29,8.16,8.17,8.16,8.17,163,133000,8.172,8.168888889
2017/10/16 13:30,8.17,8.17,8.15,8.15,771,628904,8.172,8.17
2017/10/16 13:31,8.15,8.16,8.14,8.15,718,585096,8.166,8.168888889
2017/10/16 13:32,8.14,8.14,8.12,8.12,758,616200,8.158,8.165555556
2017/10/16 13:33,8.12,8.12,8.1,8.1,1147,929504,8.148,8.16
2017/10/16 13:34,8.11,8.12,8.09,8.11,905,733392,8.138,8.153333333
2017/10/16 13:35,8.11,8.13,8.11,8.13,446,362104,8.126,8.145555556
2017/10/16 13:36,8.12,8.13,8.11,8.12,348,282504,8.12,8.138888889
2017/10/16 13:37,8.12,8.12,8.11,8.12,298,241792,8.116,8.133333333
2017/10/16 13:38,8.12,8.12,8.11,8.12,303,245808,8.116,8.128888889
2017/10/16 13:39,8.11,8.12,8.11,8.12,365,296296,8.116,8.122222222
2017/10/16 13:40,8.12,8.13,8.12,8.13,316,256600,8.118,8.118888889
2017/10/16 13:41,8.13,8.13,8.12,8.13,373,303200,8.12,8.117777778
2017/10/16 13:42,8.13,8.15,8.13,8.15,167,135800,8.122,8.118888889
2017/10/16 13:43,8.14,8.14,8.14,8.14,108,87896,8.126,8.122222222
2017/10/16 13:44,8.14,8.14,8.12,8.12,435,353808,8.132,8.125555556
2017/10/16 13:45,8.12,8.14,8.12,8.14,379,308000,8.132,8.125555556
2017/10/16 13:46,8.13,8.14,8.13,8.14,242,196800,8.132,8.126666667
2017/10/16 13:47,8.14,8.15,8.14,8.15,378,308000,8.134,8.128888889
2017/10/16 13:48,8.15,8.16,8.15,8.15,272,221696,8.136,8.133333333
2017/10/16 13:49,8.15,8.16,8.14,8.16,130,106000,8.138,8.136666667
2017/10/16 13:50,8.16,8.17,8.16,8.17,148,120800,8.146,8.14
2017/10/16 13:51,8.17,8.17,8.17,8.17,111,90704,8.154,8.144444444
2017/10/16 13:52,8.16,8.17,8.16,8.16,261,212992,8.158,8.146666667
2017/10/16 13:53,8.17,8.17,8.15,8.16,180,146904,8.162,8.15
2017/10/16 13:54,8.15,8.16,8.15,8.15,61,49704,8.162,8.153333333
2017/10/16 13:55,8.15,8.16,8.15,8.16,81,66096,8.16,8.155555556
2017/10/16 13:56,8.16,8.16,8.16,8.16,200,163104,8.158,8.157777778
2017/10/16 13:57,8.16,8.17,8.16,8.16,37,30192,8.158,8.158888889
2017/10/16 13:58,8.16,8.17,8.16,8.16,216,176400,8.156,8.16
2017/10/16 13:59,8.17,8.17,8.16,8.16,440,359008,8.16,8.161111111
2017/10/16 14:00,8.17,8.17,8.16,8.17,143,116800,8.164,8.161111111
2017/10/16 14:01,8.17,8.17,8.15,8.15,651,531200,8.166,8.162222222
2017/10/16 14:02,8.15,8.15,8.14,8.14,303,246800,8.164,8.16
2017/10/16 14:03,8.14,8.14,8.13,8.14,375,304992,8.16,8.158888889
2017/10/16 14:04,8.12,8.13,8.12,8.12,391,317504,8.15,8.155555556
2017/10/16 14:05,8.11,8.12,8.1,8.12,908,736096,8.138,8.15
2017/10/16 14:06,8.12,8.14,8.12,8.13,109,88704,8.128,8.145555556
2017/10/16 14:07,8.13,8.13,8.12,8.12,332,269600,8.124,8.142222222
2017/10/16 14:08,8.12,8.13,8.12,8.13,69,56000,8.12,8.136666667
2017/10/16 14:09,8.13,8.13,8.13,8.13,300,243904,8.122,8.132222222
2017/10/16 14:10,8.13,8.14,8.12,8.13,761,618192,8.126,8.127777778
2017/10/16 14:11,8.12,8.14,8.12,8.14,165,134104,8.126,8.124444444
2017/10/16 14:12,8.14,8.14,8.13,8.13,203,165096,8.128,8.124444444
2017/10/16 14:13,8.14,8.15,8.13,8.13,263,214000,8.132,8.126666667
2017/10/16 14:14,8.15,8.16,8.14,8.16,379,308704,8.136,8.131111111
2017/10/16 14:15,8.17,8.19,8.16,8.19,824,673600,8.144,8.136666667
2017/10/16 14:16,8.19,8.2,8.19,8.19,228,186896,8.158,8.143333333
2017/10/16 14:17,8.2,8.21,8.2,8.21,151,123904,8.17,8.152222222
2017/10/16 14:18,8.21,8.21,8.2,8.21,232,190304,8.184,8.161111111
2017/10/16 14:19,8.21,8.21,8.19,8.2,229,187792,8.196,8.17
2017/10/16 14:20,8.19,8.19,8.19,8.19,95,77808,8.2,8.177777778
2017/10/16 14:21,8.19,8.19,8.19,8.19,210,172000,8.2,8.183333333
2017/10/16 14:22,8.18,8.19,8.18,8.18,179,146496,8.196,8.187777778
2017/10/16 14:23,8.18,8.18,8.17,8.17,102,83400,8.19,8.191111111
2017/10/16 14:24,8.17,8.18,8.17,8.18,96,78504,8.182,8.191111111
2017/10/16 14:25,8.17,8.18,8.17,8.18,52,42496,8.178,8.188888889
2017/10/16 14:26,8.18,8.18,8.17,8.17,180,147104,8.176,8.186666667
2017/10/16 14:27,8.17,8.17,8.16,8.16,90,73496,8.174,8.182222222
2017/10/16 14:28,8.16,8.17,8.16,8.17,81,66104,8.17,8.176666667
2017/10/16 14:29,8.16,8.17,8.16,8.17,164,134000,8.168,8.173333333
2017/10/16 14:30,8.17,8.17,8.17,8.17,172,140496,8.168,8.171111111
2017/10/16 14:31,8.18,8.18,8.17,8.18,116,94896,8.168,8.171111111
2017/10/16 14:32,8.18,8.18,8.17,8.17,374,305704,8.17,8.171111111
2017/10/16 14:33,8.19,8.19,8.18,8.19,141,115496,8.176,8.173333333
2017/10/16 14:34,8.18,8.2,8.18,8.19,334,273504,8.18,8.174444444
2017/10/16 14:35,8.19,8.2,8.19,8.2,40,32800,8.184,8.175555556
2017/10/16 14:36,8.2,8.2,8.19,8.2,368,301696,8.188,8.178888889
2017/10/16 14:37,8.21,8.22,8.21,8.22,456,374504,8.194,8.184444444
2017/10/16 14:38,8.22,8.22,8.19,8.19,353,289400,8.2,8.191111111
2017/10/16 14:39,8.2,8.21,8.19,8.21,356,291904,8.204,8.194444444
2017/10/16 14:40,8.19,8.2,8.19,8.2,252,206592,8.204,8.195555556
