Time,Open,High,Low,Close,Volume,Amount
2011.03.28T14:48:00.000,3.703,3.72,3.685,3.689,54175700,200785488
2011.03.28T14:49:00.000,3.703,3.72,3.685,3.689,54175700,200785488
2011.03.28T14:50:00.000,3.703,3.72,3.685,3.689,54175700,200785488
2011.03.28T14:51:00.000,3.703,3.72,3.685,3.689,54175700,200785488
2011.03.28T15:00:00.000,3.703,3.72,3.685,3.689,54175700,200785488
2011.03.29T14:48:00.000,3.685,3.698,3.628,3.635,6894400,25377532
2011.03.29T14:49:00.000,3.685,3.698,3.628,3.635,6894400,25377532
2011.03.29T14:50:00.000,3.685,3.698,3.628,3.635,6894400,25377532
2011.03.29T14:51:00.000,3.685,3.698,3.628,3.635,6894400,25377532
2011.03.29T15:00:00.000,3.685,3.698,3.628,3.635,6894400,25377532
2011.03.30T14:48:00.000,3.63,3.641,3.595,3.614,4872300,17658626
2011.03.30T14:49:00.000,3.63,3.641,3.595,3.614,4872300,17658626
2011.03.30T14:50:00.000,3.63,3.641,3.595,3.614,4872300,17658626
2011.03.30T14:51:00.000,3.63,3.641,3.595,3.614,4872300,17658626
2011.03.30T15:00:00.000,3.63,3.641,3.595,3.614,4872300,17658626
2011.03.31T14:48:00.000,3.61,3.63,3.551,3.571,874600,3133418
2011.03.31T14:49:00.000,3.61,3.63,3.551,3.571,874600,3133418
2011.03.31T14:50:00.000,3.61,3.63,3.551,3.571,874600,3133418
2011.03.31T14:51:00.000,3.61,3.63,3.551,3.571,874600,3133418
2011.03.31T15:00:00.000,3.61,3.63,3.551,3.571,874600,3133418
2011.04.01T14:48:00.000,3.582,3.614,3.565,3.614,553300,1982485
2011.04.01T14:49:00.000,3.582,3.614,3.565,3.614,553300,1982485
2011.04.01T14:50:00.000,3.582,3.614,3.565,3.614,553300,1982485
2011.04.01T14:51:00.000,3.582,3.614,3.565,3.614,553300,1982485
2011.04.01T15:00:00.000,3.582,3.614,3.565,3.614,553300,1982485
2011.04.06T14:48:00.000,3.606,3.619,3.576,3.61,185700,667975
2011.04.06T14:49:00.000,3.606,3.619,3.576,3.61,185700,667975
2011.04.06T14:50:00.000,3.606,3.619,3.576,3.61,185700,667975
2011.04.06T14:51:00.000,3.606,3.619,3.576,3.61,185700,667975
2011.04.06T15:00:00.000,3.606,3.619,3.576,3.61,185700,667975
2011.04.07T14:48:00.000,3.584,3.643,3.584,3.642,2537300,9184457
2011.04.07T14:49:00.000,3.584,3.643,3.584,3.642,2537300,9184457
2011.04.07T14:50:00.000,3.584,3.643,3.584,3.642,2537300,9184457
2011.04.07T14:51:00.000,3.584,3.643,3.584,3.642,2537300,9184457
2011.04.07T15:00:00.000,3.584,3.643,3.584,3.642,2537300,9184457
2011.04.08T14:48:00.000,3.641,3.672,3.626,3.67,847900,3102410
2011.04.08T14:49:00.000,3.641,3.672,3.626,3.67,847900,3102410
2011.04.08T14:50:00.000,3.641,3.672,3.626,3.67,847900,3102410
2011.04.08T14:51:00.000,3.641,3.672,3.626,3.67,847900,3102410
2011.04.08T15:00:00.000,3.641,3.672,3.626,3.67,847900,3102410
2011.04.11T14:48:00.000,3.66,3.699,3.647,3.647,909600,3342487
2011.04.11T14:49:00.000,3.66,3.699,3.647,3.647,909600,3342487
2011.04.11T14:50:00.000,3.66,3.699,3.647,3.647,909600,3342487
2011.04.11T14:51:00.000,3.66,3.699,3.647,3.647,909600,3342487
2011.04.11T15:00:00.000,3.66,3.699,3.647,3.647,909600,3342487
2011.04.12T14:48:00.000,3.648,3.675,3.64,3.656,282500,1035020
2011.04.12T14:49:00.000,3.648,3.675,3.64,3.656,282500,1035020
2011.04.12T14:50:00.000,3.648,3.675,3.64,3.656,282500,1035020
2011.04.12T14:51:00.000,3.648,3.675,3.64,3.656,282500,1035020
2011.04.12T15:00:00.000,3.648,3.675,3.64,3.656,282500,1035020
2011.04.13T14:48:00.000,3.63,3.713,3.63,3.692,970400,3572488
2011.04.13T14:49:00.000,3.63,3.713,3.63,3.692,970400,3572488
2011.04.13T14:50:00.000,3.63,3.713,3.63,3.692,970400,3572488
2011.04.13T14:51:00.000,3.63,3.713,3.63,3.692,970400,3572488
2011.04.13T15:00:00.000,3.63,3.713,3.63,3.692,970400,3572488
2011.04.14T14:48:00.000,3.695,3.7,3.655,3.69,861200,3167740
2011.04.14T14:49:00.000,3.695,3.7,3.655,3.69,861200,3167740
2011.04.14T14:50:00.000,3.695,3.7,3.655,3.69,861200,3167740
2011.04.14T14:51:00.000,3.695,3.7,3.655,3.69,861200,3167740
2011.04.14T15:00:00.000,3.695,3.7,3.655,3.69,861200,3167740
2011.04.15T14:48:00.000,3.665,3.689,3.638,3.674,180900,662653
2011.04.15T14:49:00.000,3.665,3.689,3.638,3.674,180900,662653
2011.04.15T14:50:00.000,3.665,3.689,3.638,3.674,180900,662653
2011.04.15T14:51:00.000,3.665,3.689,3.638,3.674,180900,662653
2011.04.15T15:00:00.000,3.665,3.689,3.638,3.674,180900,662653
2011.04.18T14:48:00.000,3.67,3.688,3.652,3.682,584600,2147739
2011.04.18T14:49:00.000,3.67,3.688,3.652,3.682,584600,2147739
2011.04.18T14:50:00.000,3.67,3.688,3.652,3.682,584600,2147739
2011.04.18T14:51:00.000,3.67,3.688,3.652,3.682,584600,2147739
2011.04.18T15:00:00.000,3.67,3.688,3.652,3.682,584600,2147739
2011.04.19T14:48:00.000,3.66,3.66,3.627,3.635,128300,466519
2011.04.19T14:49:00.000,3.66,3.66,3.627,3.635,128300,466519
2011.04.19T14:50:00.000,3.66,3.66,3.627,3.635,128300,466519
2011.04.19T14:51:00.000,3.66,3.66,3.627,3.635,128300,466519
2011.04.19T15:00:00.000,3.66,3.66,3.627,3.635,128300,466519
2011.04.20T14:48:00.000,3.62,3.659,3.62,3.65,154500,562830
2011.04.20T14:49:00.000,3.62,3.659,3.62,3.65,154500,562830
2011.04.20T14:50:00.000,3.62,3.659,3.62,3.65,154500,562830
2011.04.20T14:51:00.000,3.62,3.659,3.62,3.65,154500,562830
2011.04.20T15:00:00.000,3.62,3.659,3.62,3.65,154500,562830
2011.04.21T14:48:00.000,3.65,3.7,3.65,3.67,391000,1436020
2011.04.21T14:49:00.000,3.65,3.7,3.65,3.67,391000,1436020
2011.04.21T14:50:00.000,3.65,3.7,3.65,3.67,391000,1436020
2011.04.21T14:51:00.000,3.65,3.7,3.65,3.67,391000,1436020
2011.04.21T15:00:00.000,3.65,3.7,3.65,3.67,391000,1436020
2011.04.22T14:48:00.000,3.67,3.67,3.642,3.65,174000,637103
2011.04.22T14:49:00.000,3.67,3.67,3.642,3.65,174000,637103
2011.04.22T14:50:00.000,3.67,3.67,3.642,3.65,174000,637103
2011.04.22T14:51:00.000,3.67,3.67,3.642,3.65,174000,637103
2011.04.22T15:00:00.000,3.67,3.67,3.642,3.65,174000,637103
2011.04.25T14:48:00.000,3.652,3.652,3.596,3.61,94600,341184
2011.04.25T14:49:00.000,3.652,3.652,3.596,3.61,94600,341184
2011.04.25T14:50:00.000,3.652,3.652,3.596,3.61,94600,341184
2011.04.25T14:51:00.000,3.652,3.652,3.596,3.61,94600,341184
2011.04.25T15:00:00.000,3.652,3.652,3.596,3.61,94600,341184
2011.04.26T14:48:00.000,3.59,3.608,3.541,3.55,82400,293260
2011.04.26T14:49:00.000,3.59,3.608,3.541,3.55,82400,293260
2011.04.26T14:50:00.000,3.59,3.608,3.541,3.55,82400,293260
2011.04.26T14:51:00.000,3.59,3.608,3.541,3.55,82400,293260
2011.04.26T15:00:00.000,3.59,3.608,3.541,3.55,82400,293260
2011.04.27T14:48:00.000,3.556,3.59,3.497,3.504,152800,538123
2011.04.27T14:49:00.000,3.556,3.59,3.497,3.504,152800,538123
2011.04.27T14:50:00.000,3.556,3.59,3.497,3.504,152800,538123
2011.04.27T14:51:00.000,3.556,3.59,3.497,3.504,152800,538123
2011.04.27T15:00:00.000,3.556,3.59,3.497,3.504,152800,538123
2011.04.28T14:48:00.000,3.504,3.56,3.39,3.402,296700,1034928
2011.04.28T14:49:00.000,3.504,3.56,3.39,3.402,296700,1034928
2011.04.28T14:50:00.000,3.504,3.56,3.39,3.402,296700,1034928
2011.04.28T14:51:00.000,3.504,3.56,3.39,3.402,296700,1034928
2011.04.28T15:00:00.000,3.504,3.56,3.39,3.402,296700,1034928
2011.04.29T14:48:00.000,3.39,3.455,3.39,3.447,61600,211375
2011.04.29T14:49:00.000,3.39,3.455,3.39,3.447,61600,211375
2011.04.29T14:50:00.000,3.39,3.455,3.39,3.447,61600,211375
2011.04.29T14:51:00.000,3.39,3.455,3.39,3.447,61600,211375
2011.04.29T15:00:00.000,3.39,3.455,3.39,3.447,61600,211375
2011.05.03T14:48:00.000,3.447,3.528,3.446,3.527,114500,400273
2011.05.03T14:49:00.000,3.447,3.528,3.446,3.527,114500,400273
2011.05.03T14:50:00.000,3.447,3.528,3.446,3.527,114500,400273
2011.05.03T14:51:00.000,3.447,3.528,3.446,3.527,114500,400273
2011.05.03T15:00:00.000,3.447,3.528,3.446,3.527,114500,400273
2011.05.04T14:48:00.000,3.523,3.523,3.426,3.44,166000,572899
2011.05.04T14:49:00.000,3.523,3.523,3.426,3.44,166000,572899
2011.05.04T14:50:00.000,3.523,3.523,3.426,3.44,166000,572899
2011.05.04T14:51:00.000,3.523,3.523,3.426,3.44,166000,572899
2011.05.04T15:00:00.000,3.523,3.523,3.426,3.44,166000,572899
2011.05.05T14:48:00.000,3.406,3.45,3.405,3.45,79700,272924
2011.05.05T14:49:00.000,3.406,3.45,3.405,3.45,79700,272924
2011.05.05T14:50:00.000,3.406,3.45,3.405,3.45,79700,272924
2011.05.05T14:51:00.000,3.406,3.45,3.405,3.45,79700,272924
2011.05.05T15:00:00.000,3.406,3.45,3.405,3.45,79700,272924
2011.05.06T14:48:00.000,3.44,3.48,3.42,3.475,136600,468869
2011.05.06T14:49:00.000,3.44,3.48,3.42,3.475,136600,468869
2011.05.06T14:50:00.000,3.44,3.48,3.42,3.475,136600,468869
2011.05.06T14:51:00.000,3.44,3.48,3.42,3.475,136600,468869
2011.05.06T15:00:00.000,3.44,3.48,3.42,3.475,136600,468869
2011.05.09T14:48:00.000,3.46,3.495,3.46,3.485,111700,389363
2011.05.09T14:49:00.000,3.46,3.495,3.46,3.485,111700,389363
2011.05.09T14:50:00.000,3.46,3.495,3.46,3.485,111700,389363
2011.05.09T14:51:00.000,3.46,3.495,3.46,3.485,111700,389363
2011.05.09T15:00:00.000,3.46,3.495,3.46,3.485,111700,389363
2011.05.10T14:48:00.000,3.465,3.49,3.465,3.49,68700,238642
2011.05.10T14:49:00.000,3.465,3.49,3.465,3.49,68700,238642
2011.05.10T14:50:00.000,3.465,3.49,3.465,3.49,68700,238642
2011.05.10T14:51:00.000,3.465,3.49,3.465,3.49,68700,238642
2011.05.10T15:00:00.000,3.465,3.49,3.465,3.49,68700,238642
2011.05.11T14:48:00.000,3.48,3.505,3.464,3.505,74400,259021
2011.05.11T14:49:00.000,3.48,3.505,3.464,3.505,74400,259021
2011.05.11T14:50:00.000,3.48,3.505,3.464,3.505,74400,259021
2011.05.11T14:51:00.000,3.48,3.505,3.464,3.505,74400,259021
2011.05.11T15:00:00.000,3.48,3.505,3.464,3.505,74400,259021
2011.05.12T14:48:00.000,3.454,3.488,3.45,3.45,58600,203207
2011.05.12T14:49:00.000,3.454,3.488,3.45,3.45,58600,203207
2011.05.12T14:50:00.000,3.454,3.488,3.45,3.45,58600,203207
2011.05.12T14:51:00.000,3.454,3.488,3.45,3.45,58600,203207
2011.05.12T15:00:00.000,3.454,3.488,3.45,3.45,58600,203207
2011.05.13T14:48:00.000,3.479,3.479,3.42,3.464,179700,618969
2011.05.13T14:49:00.000,3.479,3.479,3.42,3.464,179700,618969
2011.05.13T14:50:00.000,3.479,3.479,3.42,3.464,179700,618969
2011.05.13T14:51:00.000,3.479,3.479,3.42,3.464,179700,618969
2011.05.13T15:00:00.000,3.479,3.479,3.42,3.464,179700,618969
2011.05.16T14:48:00.000,3.45,3.49,3.45,3.467,52000,180042
2011.05.16T14:49:00.000,3.45,3.49,3.45,3.467,52000,180042
2011.05.16T14:50:00.000,3.45,3.49,3.45,3.467,52000,180042
2011.05.16T14:51:00.000,3.45,3.49,3.45,3.467,52000,180042
2011.05.16T15:00:00.000,3.45,3.49,3.45,3.467,52000,180042
2011.05.17T14:48:00.000,3.43,3.478,3.4,3.468,145300,500457
2011.05.17T14:49:00.000,3.43,3.478,3.4,3.468,145300,500457
