Time,Open,High,Low,Close,Volume,Amount
2011.01.25T14:48:00.000,2.807,2.833,2.751,2.769,48105600,133968520
2011.01.25T14:49:00.000,2.807,2.833,2.751,2.769,48105600,133968520
2011.01.25T14:50:00.000,2.807,2.833,2.751,2.769,48105600,133968520
2011.01.25T14:51:00.000,2.807,2.833,2.751,2.769,48105600,133968520
2011.01.25T15:00:00.000,2.807,2.833,2.751,2.769,48105600,133968520
2011.01.26T14:48:00.000,2.771,2.819,2.771,2.803,24509200,68668336
2011.01.26T14:49:00.000,2.771,2.819,2.771,2.803,24509200,68668336
2011.01.26T14:50:00.000,2.771,2.819,2.771,2.803,24509200,68668336
2011.01.26T14:51:00.000,2.771,2.819,2.771,2.803,24509200,68668336
2011.01.26T15:00:00.000,2.771,2.819,2.771,2.803,24509200,68668336
2011.01.27T14:48:00.000,2.78,2.894,2.78,2.877,22918700,65305732
2011.01.27T14:49:00.000,2.78,2.894,2.78,2.877,22918700,65305732
2011.01.27T14:50:00.000,2.78,2.894,2.78,2.877,22918700,65305732
2011.01.27T14:51:00.000,2.78,2.894,2.78,2.877,22918700,65305732
2011.01.27T15:00:00.000,2.78,2.894,2.78,2.877,22918700,65305732
2011.01.28T14:48:00.000,2.868,2.908,2.843,2.9,9424400,27066864
2011.01.28T14:49:00.000,2.868,2.908,2.843,2.9,9424400,27066864
2011.01.28T14:50:00.000,2.868,2.908,2.843,2.9,9424400,27066864
2011.01.28T14:51:00.000,2.868,2.908,2.843,2.9,9424400,27066864
2011.01.28T15:00:00.000,2.868,2.908,2.843,2.9,9424400,27066864
2011.01.31T14:48:00.000,2.9,2.942,2.883,2.94,6638900,19377066
2011.01.31T14:49:00.000,2.9,2.942,2.883,2.94,6638900,19377066
2011.01.31T14:50:00.000,2.9,2.942,2.883,2.94,6638900,19377066
2011.01.31T14:51:00.000,2.9,2.942,2.883,2.94,6638900,19377066
2011.01.31T15:00:00.000,2.9,2.942,2.883,2.94,6638900,19377066
2011.02.01T14:48:00.000,2.963,3,2.96,2.997,8715900,25964444
